DATAFLOW,freq,stk_flow,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2017-07,278.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2017-08,361.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2017-09,403.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2017-10,448.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2017-11,459.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2017-12,435.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-01,361.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-02,265.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-03,191.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-04,141.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-05,169.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-06,219.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-07,306.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-08,359.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-09,412.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-10,455.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-11,455.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2018-12,436.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-01,356.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-02,258.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-03,180.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-04,134.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-05,152.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-06,231.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-07,318.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-08,395.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-09,454.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-10,519.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-11,536.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2019-12,504.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-01,407.177,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-02,296.173,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-03,215.094,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-04,174.706,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-05,174.820,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-06,258.757,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-07,335.622,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-08,403.960,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-09,468.019,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-10,530.053,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-11,515.483,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2020-12,462.006,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2021-01,357.092,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2021-02,242.151,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,BG,2021-03,148.281,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-01,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-02,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-03,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-04,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-05,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-06,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-07,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-08,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-09,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-10,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-11,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2014-12,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-01,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-02,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-03,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-04,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-05,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-06,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-07,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-08,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-09,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-10,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-11,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2015-12,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-01,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-02,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-03,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-04,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-05,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-06,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-07,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-08,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-09,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-10,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-11,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2016-12,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-01,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-02,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-03,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-04,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-05,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-06,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-07,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-08,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-09,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-10,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-11,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2017-12,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-01,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-02,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-03,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-04,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-05,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-06,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-07,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-08,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-09,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-10,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-11,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2018-12,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2021-01,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2021-02,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2021-03,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CY,2021-04,0.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-01,2168.000,p
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-02,1601.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-03,1102.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-04,888.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-05,1279.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-06,1822.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-07,2208.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-08,2594.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-09,2842.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-10,2913.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-11,2926.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2014-12,2676.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-01,2153.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-02,1506.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-03,785.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-04,262.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-05,274.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-06,680.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-07,1241.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-08,1744.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-09,2407.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-10,2757.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-11,2617.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2015-12,2276.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-01,2006.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-02,1350.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-03,1046.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-04,679.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-05,637.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-06,1037.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-07,1735.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-08,2450.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-09,2832.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-10,3057.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-11,2990.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2016-12,2613.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-01,1855.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-02,979.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-03,558.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-04,456.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-05,642.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-06,997.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-07,1809.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-08,2327.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-09,2713.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-10,2940.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-11,3055.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2017-12,2709.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-01,2247.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-02,1492.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-03,681.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-04,191.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-05,508.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-06,893.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-07,1301.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-08,1717.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-09,2285.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-10,2608.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-11,2839.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2018-12,2629.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-01,2205.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-02,1578.000,p
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-03,1238.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-04,1183.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-05,1501.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-06,1980.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-07,2684.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-08,2998.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-09,3272.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-10,3334.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-11,3336.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2019-12,3315.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-01,3263.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-02,2500.426,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-03,2090.725,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-04,1447.574,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-05,1617.635,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-06,2165.485,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-07,2716.695,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-08,2999.236,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-09,3259.292,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-10,3339.820,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-11,3267.428,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2020-12,2845.952,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2021-01,2226.168,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2021-02,1436.102,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2021-03,811.866,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,CZ,2021-04,550.174,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-01,16631.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-02,14982.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-03,13974.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-04,13665.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-05,14743.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-06,15933.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-07,17021.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-08,18338.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-09,19824.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-10,20558.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-11,21250.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2014-12,20113.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-01,16825.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-02,12773.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-03,8139.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-04,6705.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-05,6287.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-06,7967.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-07,9901.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-08,12644.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-09,14913.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-10,16710.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-11,17101.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2015-12,17383.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-01,16655.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-02,12209.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-03,10623.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-04,9432.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-05,11304.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-06,12969.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-07,15081.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-08,17570.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-09,19473.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-10,20488.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-11,20979.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2016-12,18391.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-01,14881.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-02,8824.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-03,6249.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-04,6157.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-05,6649.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-06,8381.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-07,10767.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-08,13781.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-09,16878.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-10,18147.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-11,19813.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,DE,2017-12,17888.000,
