NUTS_CODE;YEAR;MONTH;HDD
HR032;2017;5;94.26
HR032;2017;6;5.01
HR032;2017;7;0
HR032;2017;8;2.43
HR032;2017;9;99.87
HR032;2017;10;206.7
HR032;2017;11;355.87
HR032;2017;12;479.62
HR032;2018;1;404.25
HR032;2018;2;536.87
HR032;2018;3;428.63
HR032;2018;4;123.75
HR032;2018;5;47.26
HR032;2018;6;27.22
HR032;2018;7;.73
HR032;2018;8;5.49
HR032;2018;9;49.74
HR032;2018;10;152.61
HR032;2018;11;321.15
HR032;2018;12;489.57
HR032;2019;1;552.49
HR032;2019;2;380.05
HR032;2019;3;306.62
HR032;2019;4;225.61
HR032;2019;5;193.75
HR032;2019;6;2.96
HR032;2019;7;3.72
HR032;2019;8;.36
HR032;2019;9;52.89
HR032;2019;10;150.82
HR032;2019;11;248.99
HR032;2019;12;411.63
HR032;2020;1;484.45
HR032;2020;2;338.08
HR032;2020;3;370.6
HR032;2020;4;224.38
HR032;2020;5;125.47
HR032;2020;6;18.87
HR032;2020;7;11.37
HR032;2020;8;1.79
HR032;2020;9;47.05
HR032;2020;10;198.37
HR032;2020;11;367.46
HR032;2020;12;447.32
HR033;2014;1;288.76
HR033;2014;2;235.75
HR033;2014;3;230.25
HR033;2014;4;123.31
HR033;2014;5;71.1
HR033;2014;6;8.43
HR033;2014;7;1.45
HR033;2014;8;1.87
HR033;2014;9;24.98
HR033;2014;10;84.56
HR033;2014;11;142.53
HR033;2014;12;317
HR033;2015;1;359.79
HR033;2015;2;342.03
HR033;2015;3;281.13
HR033;2015;4;170.54
HR033;2015;5;30.12
HR033;2015;6;8.62
HR033;2015;7;.03
HR033;2015;8;.53
HR033;2015;9;25.73
HR033;2015;10;98.08
HR033;2015;11;229.03
HR033;2015;12;348.15
HR033;2016;1;379.92
HR033;2016;2;258.48
HR033;2016;3;272.68
HR033;2016;4;113.23
HR033;2016;5;59.01
HR033;2016;6;3.13
HR033;2016;7;2.13
HR033;2016;8;2.98
HR033;2016;9;23.76
HR033;2016;10;120.98
HR033;2016;11;226.4
HR033;2016;12;381.09
HR033;2017;1;521.74
HR033;2017;2;289.53
HR033;2017;3;218.81
HR033;2017;4;163.18
HR033;2017;5;43.16
HR033;2017;6;1.17
HR033;2017;7;0
HR033;2017;8;.18
HR033;2017;9;32.5
HR033;2017;10;105.29
HR033;2017;11;248.21
HR033;2017;12;375.78
HR033;2018;1;314.14
HR033;2018;2;406.21
HR033;2018;3;312.89
HR033;2018;4;77.86
HR033;2018;5;18.5
HR033;2018;6;7.93
HR033;2018;7;.03
HR033;2018;8;.31
HR033;2018;9;18.14
HR033;2018;10;52.57
HR033;2018;11;194.53
HR033;2018;12;378.37
HR033;2019;1;441.91
HR033;2019;2;295.37
HR033;2019;3;229.48
HR033;2019;4;137.28
HR033;2019;5;107.73
HR033;2019;6;1.22
HR033;2019;7;.92
HR033;2019;8;0
HR033;2019;9;14.62
HR033;2019;10;70.94
HR033;2019;11;141.36
HR033;2019;12;301.49
HR033;2020;1;373.37
HR033;2020;2;269.66
HR033;2020;3;275
HR033;2020;4;142.86
HR033;2020;5;46.8
HR033;2020;6;7.06
HR033;2020;7;2.17
HR033;2020;8;.38
HR033;2020;9;20.24
HR033;2020;10;106.78
HR033;2020;11;238.68
HR033;2020;12;315.08
HR035;2019;8;0
HR035;2019;9;5.06
HR035;2019;10;34.53
HR035;2019;11;109.96
HR035;2019;12;268.69
HR035;2020;1;327.68
HR035;2020;2;248.96
HR035;2020;3;237.09
HR035;2020;4;105.9
HR035;2020;5;21.56
HR035;2020;6;4.07
HR035;2020;7;.62
HR035;2020;8;.01
HR035;2020;9;9.75
HR035;2020;10;74.51
HR035;2020;11;182.37
HR035;2020;12;266.61
HR036;2020;12;310.11
HR037;2014;1;245.5
HR037;2014;2;186.51
HR037;2014;3;179.21
HR037;2014;4;97.81
HR037;2014;5;47.4
HR037;2014;6;6.05
HR037;2014;7;1.24
HR037;2014;8;0
HR037;2014;9;10.18
HR037;2014;10;46.21
HR037;2014;11;96.01
HR037;2014;12;249.76
HR037;2015;1;318.41
HR037;2015;2;275.49
HR037;2015;3;227.51
HR037;2015;4;122.29
HR037;2015;5;13.72
HR037;2015;6;4.2
HR037;2015;7;0
HR037;2015;8;.3
HR037;2015;9;7.45
HR037;2015;10;27.38
HR037;2015;11;123.7
HR037;2015;12;248.55
HR037;2016;1;302.93
HR037;2016;2;187.84
HR037;2016;3;207.05
HR037;2016;4;51.99
HR037;2016;5;32.25
HR037;2016;6;5.23
HR037;2016;7;1.3
HR037;2016;8;1.68
HR037;2016;9;8.02
HR037;2016;10;53.82
HR037;2016;11;154.76
HR037;2016;12;297.62
HR037;2017;1;430.12
HR037;2017;2;219.88
HR037;2017;3;155.5
HR037;2017;4;112.78
HR037;2017;5;17.82
HR037;2017;6;.52
HR037;2017;7;0
HR037;2017;8;0
HR037;2017;9;11.17
HR037;2017;10;48.48
HR037;2017;11;177.83
HR037;2017;12;297.87
HR037;2018;1;269.01
HR037;2018;2;299.31
HR037;2018;3;240.12
HR037;2018;4;45.05
HR037;2018;5;8.59
HR037;2018;6;3.6
HR037;2018;7;.28
HR037;2018;8;.38
HR037;2018;9;4.88
HR037;2018;10;20.15
HR037;2018;11;113.73
HR037;2018;12;296.76
HR037;2019;1;374.64
HR037;2019;2;246.48
HR037;2019;3;161.7
HR037;2019;4;91.26
HR037;2019;5;60.87
HR037;2019;6;2.47
HR037;2019;7;1.35
HR037;2019;8;0
HR037;2019;9;5.78
HR037;2019;10;17.61
HR037;2019;11;67.7
HR037;2019;12;225.91
HR037;2020;1;300.44
HR037;2020;2;229.83
HR037;2020;3;210.49
HR037;2020;4;96.83
HR037;2020;5;17.94
HR037;2020;6;9.16
HR037;2020;7;1.01
HR037;2020;8;0
HR037;2020;9;5.33
HR037;2020;10;43.49
HR037;2020;11;129.87
HR037;2020;12;217.43
HR04;2014;1;406.33
HR04;2014;2;344.92
HR04;2014;3;245.52
HR04;2014;4;120.81
HR04;2014;5;78.26
HR04;2014;6;2.62
HR04;2014;7;1.43
HR04;2014;8;.29
HR04;2014;9;29.19
HR04;2014;10;125.88
HR04;2014;11;264.69
HR04;2014;12;421.85
HR04;2015;1;455.87
HR04;2015;2;438.82
HR04;2015;3;323.4
HR04;2015;4;173.29
HR04;2015;5;36.85
HR04;2015;6;1.48
HR04;2015;7;.04
HR04;2015;8;.05
HR04;2015;9;52.06
HR04;2015;10;197.87
HR04;2015;11;287.98
HR04;2015;12;447.06
HR04;2016;1;511.03
HR04;2016;2;310.41
HR04;2016;3;319.62
HR04;2016;4;142.61
HR04;2016;5;65.55
HR04;2016;6;.31
HR04;2016;7;3.17
HR04;2016;8;2.16
HR04;2016;9;28.66
HR04;2016;10;219.72
HR04;2016;11;324.63
HR04;2016;12;550.54
HR04;2017;1;686.56
HR04;2017;2;360.95
HR04;2017;3;243.05
HR04;2017;4;179.01
HR04;2017;5;30.81
HR04;2017;6;.08
HR04;2017;7;.02
HR04;2017;8;.07
HR04;2017;9;54.27
HR04;2017;10;160.58
HR04;2017;11;327.16
HR04;2017;12;428.96
HR04;2018;1;394.98
HR04;2018;2;494.26
HR04;2018;3;404.05
HR04;2018;4;58.96
HR04;2018;5;3.15
HR04;2018;6;4.23
HR04;2018;7;.04
HR04;2018;8;2.82
HR04;2018;9;48.62
HR04;2018;10;114.05
HR04;2018;11;300.25
HR04;2018;12;486.99
HR04;2019;1;528.81
HR04;2019;2;359.87
HR04;2019;3;258.27
HR04;2019;4;170.18
HR04;2019;5;118.16
HR04;2019;6;.01
HR04;2019;7;.03
HR04;2019;8;0
HR04;2019;9;23.03
HR04;2019;10;110.46
HR04;2019;11;244.78
HR04;2019;12;411.21
HR04;2020;1;515.1
HR04;2020;2;301.48
HR04;2020;3;304.43
HR04;2020;4;160.81
HR04;2020;5;64.77
HR04;2020;6;.91
HR04;2020;7;.23
HR04;2020;8;.16
HR04;2020;9;20.8
HR04;2020;10;145.26
HR04;2020;11;350.03
HR04;2020;12;432.66
HR042;2016;5;65.66
HR042;2016;6;0
HR042;2016;7;1.29
HR042;2016;8;.24
HR042;2016;9;22.48
HR042;2016;10;222.67
HR042;2016;11;324.67
HR042;2016;12;553.47
HR042;2017;1;670.03
HR042;2017;2;354.59
HR042;2017;3;241.67
HR042;2017;4;164.31
HR042;2017;5;29.24
HR042;2017;6;0
HR042;2017;7;0
HR042;2017;8;0
HR042;2017;9;55.35
HR042;2017;10;162.74
HR042;2017;11;328.95
HR042;2017;12;429.05
HR042;2018;1;393.09
HR042;2018;2;499.8
HR042;2018;3;399.43
HR042;2018;4;67.16
HR042;2018;5;3.95
HR042;2018;6;4.75
HR042;2018;7;0
HR042;2018;8;3.94
HR042;2018;9;47.62
HR042;2018;10;114.24
HR042;2018;11;298.82
HR042;2018;12;480.67
HR042;2019;1;524.47
HR042;2019;2;356.09
HR042;2019;3;259.43
HR042;2019;4;172.76
HR042;2019;5;122.3
HR042;2019;6;0
HR042;2019;7;0
HR042;2019;8;0
HR042;2019;9;20.57
HR042;2019;10;114.34
HR042;2019;11;264.81
HR042;2019;12;417.31
HR042;2020;1;509.58
HR042;2020;2;296.82
HR042;2020;3;294.97
HR042;2020;4;153.18
HR042;2020;5;57.26
HR042;2020;6;0
HR042;2020;7;0
HR042;2020;8;0
HR042;2020;9;19.62
HR042;2020;10;142.42
HR042;2020;11;356.53
HR042;2020;12;438.32
HR043;2016;2;321
HR043;2016;3;322.4
HR043;2016;4;149.16
HR043;2016;5;72.47
HR043;2016;6;0
HR043;2016;7;.17
HR043;2016;8;.17
HR043;2016;9;25.95
HR043;2016;10;229.35
HR043;2016;11;327.91
HR043;2016;12;550.95
HR043;2017;1;667.3
HR043;2017;2;360.26
HR043;2017;3;239.06
HR043;2017;4;175.05
HR043;2017;5;41.67
HR043;2017;6;0
HR043;2017;7;0
HR043;2017;8;0
HR043;2017;9;68.48
HR043;2017;10;163.21
HR043;2017;11;335.12
HR043;2017;12;449.16
HR043;2018;1;401.6
HR043;2018;2;503.71
HR043;2018;3;412.14
HR043;2018;4;65.44
HR043;2018;5;6.26
HR043;2018;6;7.3
HR043;2018;7;0
HR043;2018;8;4.06
HR043;2018;9;49.34
HR043;2018;10;112.53
HR043;2018;11;299.83
HR043;2018;12;478.83
HR043;2019;1;530.61
HR043;2019;2;356.52
HR043;2019;3;266.35
HR043;2019;4;177.73
HR043;2019;5;137.5
HR043;2019;6;0
HR043;2019;7;0
HR043;2019;8;0
HR043;2019;9;23.86
HR043;2019;10;121.88
HR043;2019;11;268.78
HR043;2019;12;423.94
HR043;2020;1;508.95
HR043;2020;2;303.45
HR043;2020;3;303.81
HR043;2020;4;153.99
HR043;2020;5;59.4
HR043;2020;6;0
HR043;2020;7;0
HR043;2020;8;0
HR043;2020;9;25.46
HR043;2020;10;160.15
HR043;2020;11;363.1
HR043;2020;12;452.45
HR044;2014;1;420.21
HR044;2014;2;363.15
HR044;2014;3;258.17
HR044;2014;4;141.35
HR044;2014;5;84.99
HR044;2014;6;2.46
HR044;2014;7;3.43
HR044;2014;8;0
HR044;2014;9;43.94
HR044;2014;10;131.24
HR044;2014;11;271.15
HR044;2014;12;433.55
HR044;2015;1;465.24
HR044;2015;2;447.85
HR044;2015;3;338.08
HR044;2015;4;194.52
HR044;2015;5;52.22
HR044;2015;6;2.93
HR044;2015;7;0
HR044;2015;8;0
HR044;2015;9;55.85
HR044;2015;10;218.43
HR044;2015;11;298.7
HR044;2015;12;464.06
HR044;2016;1;530.02
HR044;2016;2;324.36
HR044;2016;3;334.76
HR044;2016;4;160.98
HR044;2016;5;81.75
HR044;2016;6;0
HR044;2016;7;2.43
HR044;2016;8;3.12
HR044;2016;9;32.71
HR044;2016;10;239.96
HR044;2016;11;336.93
HR044;2016;12;564.01
HR044;2017;1;696.06
HR044;2017;2;373.64
HR044;2017;3;261.78
HR044;2017;4;194.61
HR044;2017;5;46.59
HR044;2017;6;0
HR044;2017;7;0
HR044;2017;8;0
HR044;2017;9;71.15
HR044;2017;10;182.97
HR044;2017;11;348.47
HR044;2017;12;445.61
HR044;2018;1;406.71
HR044;2018;2;519.98
HR044;2018;3;420.53
HR044;2018;4;69.77
HR044;2018;5;5.2
HR044;2018;6;6.47
HR044;2018;7;0
HR044;2018;8;3.93
HR044;2018;9;52.2
HR044;2018;10;127.58
HR044;2018;11;308.88
HR044;2018;12;483.72
HR044;2019;1;536.78
HR044;2019;2;366.53
HR044;2019;3;285.76
HR044;2019;4;193.68
HR044;2019;5;137.37
HR044;2019;6;0
HR044;2019;7;0
HR044;2019;8;0
HR044;2019;9;28.83
HR044;2019;10;129.13
HR044;2019;11;279.36
HR044;2019;12;417.46
HR044;2020;1;521.71
HR044;2020;2;309.42
HR044;2020;3;320.29
HR044;2020;4;172.84
HR044;2020;5;74.85
HR044;2020;6;1.05
HR044;2020;7;0
HR044;2020;8;0
HR044;2020;9;30.72
HR044;2020;10;160.08
HR044;2020;11;363.29
HR044;2020;12;459.74
HR045;2014;1;418.45
HR045;2014;2;356.17
HR045;2014;3;248.35
HR045;2014;4;129.55
HR045;2014;5;84.31
HR045;2014;6;1.94
HR045;2014;7;1.3
HR045;2014;8;.1
HR045;2014;9;38.53
HR045;2014;10;128.6
HR045;2014;11;268.97
HR045;2014;12;424.76
HR045;2015;1;457.06
HR045;2015;2;438.27
HR045;2015;3;328.74
HR045;2015;4;184.35
HR045;2015;5;48.68
HR045;2015;6;1.67
HR045;2015;7;0
HR045;2015;8;0
HR045;2015;9;51.79
HR045;2015;10;210.43
HR045;2015;11;291.8
HR045;2015;12;453.91
HR045;2016;1;525.61
HR045;2016;2;314.61
HR045;2016;3;323.22
HR045;2016;4;152.44
HR045;2016;5;71.77
HR045;2016;6;0
HR045;2016;7;3.66
HR045;2016;8;2.87
HR045;2016;9;29.9
HR045;2016;10;228.74
HR045;2016;11;331.81
HR045;2016;12;562.55
HR045;2017;1;687.9
HR045;2017;2;364.46
HR045;2017;3;253.33
HR045;2017;4;179.88
HR045;2017;5;29.16
HR045;2017;6;0
HR045;2017;7;0
HR045;2017;8;0
HR045;2017;9;54.94
HR045;2017;10;174.22
HR045;2017;11;336.9
HR045;2017;12;430.97
HR045;2018;1;401.57
HR045;2018;2;505.19
HR045;2018;3;404.93
HR045;2018;4;62.37
HR045;2018;5;3.48
HR045;2018;6;5.67
HR045;2018;7;.22
HR045;2018;8;3.9
HR045;2018;9;50.74
HR045;2018;10;110.87
HR045;2018;11;304.45
HR045;2018;12;485.13
HR045;2019;1;526.19
HR045;2019;2;358.53
HR045;2019;3;267.8
HR045;2019;4;174.09
HR045;2019;5;124.6
HR045;2019;6;0
HR045;2019;7;0
HR045;2019;8;0
HR045;2019;9;23.21
HR045;2019;10;126.57
HR045;2019;11;267.19
HR045;2019;12;409.31
HR045;2020;1;518.91
HR045;2020;2;300.34
HR045;2020;3;305.59
HR045;2020;4;163.21
HR045;2020;5;68.47
HR045;2020;6;.31
HR045;2020;7;0
HR045;2020;8;0
HR045;2020;9;21.94
HR045;2020;10;138.76
HR045;2020;11;351.07
HR045;2020;12;439.81
HR048;2014;1;413.33
HR048;2014;2;341.51
HR048;2014;3;243.13
HR048;2014;4;118.36
HR048;2014;5;77.78
HR048;2014;6;1.73
HR048;2014;7;.7
HR048;2014;8;0
HR048;2014;9;24.96
HR048;2014;10;130.3
HR048;2014;11;267.5
HR048;2014;12;418.82
HR048;2015;1;448.59
HR048;2015;2;431.05
HR048;2015;3;321.55
HR048;2015;4;173.92
HR048;2015;5;37.05
HR048;2015;6;0
HR048;2015;7;0
HR048;2015;8;0
HR048;2015;9;53.58
HR048;2015;10;199.43
HR048;2015;11;286.82
HR048;2015;12;440.53
HR048;2016;1;513.27
HR048;2016;2;304.83
HR048;2016;3;317.48
HR048;2016;4;137.46
HR048;2016;5;58.71
HR048;2016;6;0
HR048;2016;7;3.88
HR048;2016;8;.72
HR048;2016;9;29.74
HR048;2016;10;218.07
HR048;2016;11;324.6
HR048;2016;12;550.36
HR048;2017;1;688.94
HR048;2017;2;359.47
HR048;2017;3;241.23
HR048;2017;4;177.95
HR048;2017;5;26.04
HR048;2017;6;0
HR048;2017;7;0
HR048;2017;8;0
HR048;2017;9;44.52
HR048;2017;10;156.73
HR048;2017;11;320.82
HR048;2017;12;418.74
HR048;2018;1;394.05
HR048;2018;2;485.08
HR048;2018;3;402.16
HR048;2018;4;49.73
HR048;2018;5;.04
HR048;2018;6;3.06
HR048;2018;7;0
HR048;2018;8;2.47
HR048;2018;9;47.06
HR048;2018;10;109.13
HR048;2018;11;298.36
HR048;2018;12;488.75
HR048;2019;1;526.32
HR048;2019;2;355.19
HR048;2019;3;251.19
HR048;2019;4;159.06
HR048;2019;5;105.98
HR048;2019;6;0
HR048;2019;7;0
HR048;2019;8;0
HR048;2019;9;18.74
HR048;2019;10;103.76
HR048;2019;11;237.08
HR048;2019;12;404.75
HR048;2020;1;521.3
HR048;2020;2;297.29
HR048;2020;3;300.8
HR048;2020;4;156.85
HR048;2020;5;62.26
HR048;2020;6;.02
HR048;2020;7;0
HR048;2020;8;0
HR048;2020;9;18.25
HR048;2020;10;129.48
HR048;2020;11;338.38
HR048;2020;12;418.49
HU;2014;1;472.07
HU;2014;2;375.44
HU;2014;3;261.41
HU;2014;4;139.07
HU;2014;5;75.48
HU;2014;6;2.16
HU;2014;7;.07
HU;2014;8;1.98
HU;2014;9;37.28
HU;2014;10;148.34
HU;2014;11;306.59
HU;2014;12;457.79
HU;2015;1;491.45
HU;2015;2;438.13
HU;2015;3;343.6
HU;2015;4;203.79
HU;2015;5;51.25
HU;2015;6;3.35
HU;2015;7;.15
HU;2015;8;.07
HU;2015;9;46.6
HU;2015;10;224.81
HU;2015;11;327.13
HU;2015;12;467.71
HU;2016;1;580.7
HU;2016;2;343.47
HU;2016;3;338.42
HU;2016;4;149.17
HU;2016;5;61.12
HU;2016;6;.19
HU;2016;7;.98
HU;2016;8;2.11
HU;2016;9;32.43
HU;2016;10;243.91
HU;2016;11;378.83
HU;2016;12;575.69
HU;2017;1;729.12
HU;2017;2;423.12
HU;2017;3;270.33
HU;2017;4;211.48
HU;2017;5;39.14
HU;2017;6;.02
HU;2017;7;.18
HU;2017;8;.05
HU;2017;9;55.93
HU;2017;10;185.14
HU;2017;11;356.16
HU;2017;12;472.26
HU;2018;1;457.56
HU;2018;2;495.83
HU;2018;3;442.16
HU;2018;4;56.79
HU;2018;5;4.79
HU;2018;6;2.83
HU;2018;7;.72
HU;2018;8;.7
HU;2018;9;47.37
HU;2018;10;122.38
HU;2018;11;318.07
HU;2018;12;519.5
HU;2019;1;573.68
HU;2019;2;387.91
HU;2019;3;287.67
HU;2019;4;159.73
HU;2019;5;104.36
HU;2019;6;0
HU;2019;7;.11
HU;2019;8;0
HU;2019;9;30.6
HU;2019;10;133.22
HU;2019;11;260.45
HU;2019;12;443.49
HU;2020;1;567.7
HU;2020;2;350.25
HU;2020;3;334.97
HU;2020;4;185.74
HU;2020;5;93.69
HU;2020;6;3.75
HU;2020;7;.07
HU;2020;8;0
HU;2020;9;26.74
HU;2020;10;172.67
HU;2020;11;372.6
HU;2020;12;438.38
HU2;2014;1;463.84
HU2;2014;2;376.86
HU2;2014;3;265.26
HU2;2014;4;145.71
HU2;2014;5;87.53
HU2;2014;6;1.58
HU2;2014;7;.19
HU2;2014;8;1.4
HU2;2014;9;38.97
HU2;2014;10;141.52
HU2;2014;11;293.53
HU2;2014;12;458.01
HU2;2015;1;478.63
HU2;2015;2;440.87
HU2;2015;3;349.28
HU2;2015;4;197.91
HU2;2015;5;57.89
HU2;2015;6;3.86
HU2;2015;7;.12
HU2;2015;8;0
HU2;2015;9;53.55
HU2;2015;10;230.54
HU2;2015;11;310.9
HU2;2015;12;463.92
HU2;2016;1;556.2
HU2;2016;2;341.5
HU2;2016;3;342.04
HU2;2016;4;163.64
HU2;2016;5;69.52
HU2;2016;6;0
HU2;2016;7;2.26
HU2;2016;8;4.13
HU2;2016;9;28.55
HU2;2016;10;240.68
HU2;2016;11;365.25
HU2;2016;12;556.53
HU2;2017;1;701.25
HU2;2017;2;406.63
HU2;2017;3;268.87
HU2;2017;4;210.37
HU2;2017;5;44.14
HU2;2017;6;.04
HU2;2017;7;.27
HU2;2017;8;.06
HU2;2017;9;62.16
HU2;2017;10;179.78
HU2;2017;11;353.59
HU2;2017;12;460.93
HU2;2018;1;438.29
HU2;2018;2;505.81
HU2;2018;3;439.79
HU2;2018;4;63.21
HU2;2018;5;6.61
HU2;2018;6;3.52
HU2;2018;7;1.26
HU2;2018;8;1.78
HU2;2018;9;49.54
HU2;2018;10;122.07
HU2;2018;11;322.66
HU2;2018;12;498.33
HU2;2019;1;552.32
HU2;2019;2;378.47
HU2;2019;3;284.23
HU2;2019;4;175.28
HU2;2019;5;128.92
HU2;2019;6;0
HU2;2019;7;.05
HU2;2019;8;0
HU2;2019;9;27.35
HU2;2019;10;139.76
HU2;2019;11;275.16
HU2;2019;12;431.64
HU2;2020;1;546.59
HU2;2020;2;329.21
HU2;2020;3;334.3
HU2;2020;4;177.51
HU2;2020;5;91.66
HU2;2020;6;1.28
HU2;2020;7;0
HU2;2020;8;0
HU2;2020;9;31.83
HU2;2020;10;180.91
HU2;2020;11;359.28
HU2;2020;12;449.8
HU22;2017;6;.11
HU221;2016;7;.16
HU221;2016;8;5.38
HU221;2016;9;18.24
HU221;2016;10;233.74
HU221;2016;11;363.65
HU221;2016;12;535.63
HU221;2017;1;686.01
HU221;2017;2;414.77
HU221;2017;3;266.99
HU221;2017;4;214.03
HU221;2017;5;51.81
HU221;2017;6;0
HU221;2017;7;0
HU221;2017;8;0
HU221;2017;9;61.26
HU221;2017;10;165.69
HU221;2017;11;352.58
HU221;2017;12;468.63
HU221;2018;1;446.11
HU221;2018;2;510.9
HU221;2018;3;435.71
HU221;2018;4;63.13
HU221;2018;5;12.01
HU221;2018;6;1.44
HU221;2018;7;.75
HU221;2018;8;.18
HU221;2018;9;45.64
HU221;2018;10;111.2
HU221;2018;11;320.67
HU221;2018;12;478.45
HU221;2019;1;546.22
HU221;2019;2;365.08
HU221;2019;3;277.12
HU221;2019;4;173.14
HU221;2019;5;137.16
HU221;2019;6;0
HU221;2019;7;0
HU221;2019;8;0
HU221;2019;9;25.18
HU221;2019;10;146.76
HU221;2019;11;281.42
HU221;2019;12;429.43
HU221;2020;1;535.6
HU221;2020;2;322.15
HU221;2020;3;331.3
HU221;2020;4;174.31
HU221;2020;5;93.75
HU221;2020;6;.38
HU221;2020;7;0
HU221;2020;8;0
HU221;2020;9;34.94
HU221;2020;10;199.07
HU221;2020;11;356.12
HU221;2020;12;452.46
HU321;2014;1;472.26
HU321;2014;2;373.22
HU321;2014;3;254.53
HU321;2014;4;122.95
HU321;2014;5;60.53
HU321;2014;6;2.59
HU321;2014;7;0
HU321;2014;8;.19
HU321;2014;9;35.73
HU321;2014;10;160.56
HU321;2014;11;316.78
HU321;2014;12;457.06
HU321;2015;1;507.98
HU321;2015;2;436.34
HU321;2015;3;336.6
HU321;2015;4;212.78
HU321;2015;5;43.76
HU321;2015;6;3.91
HU321;2015;7;0
HU321;2015;8;1.11
HU321;2015;9;41.13
HU321;2015;10;212.1
HU321;2015;11;344.8
HU321;2015;12;468.01
HU321;2016;1;604.7
HU321;2016;2;340
HU321;2016;3;336.24
HU321;2016;4;129.67
HU321;2016;5;55.38
HU321;2016;6;.33
HU321;2016;7;0
HU321;2016;8;0
HU321;2016;9;36.67
HU321;2016;10;244.27
HU321;2016;11;395.43
HU321;2016;12;607.87
HU321;2017;1;748.97
HU321;2017;2;445.66
HU321;2017;3;271.19
HU321;2017;4;213.45
HU321;2017;5;33.08
HU321;2017;6;0
HU321;2017;7;0
HU321;2017;8;0
HU321;2017;9;45.65
HU321;2017;10;194.51
HU321;2017;11;359.36
HU321;2017;12;469.43
HU321;2018;1;474.41
HU321;2018;2;484.55
HU321;2018;3;443.36
HU321;2018;4;47.46
HU321;2018;5;2.66
HU321;2018;6;2.42
HU321;2018;7;0
HU321;2018;8;0
HU321;2018;9;43.96
HU321;2018;10;121.19
HU321;2018;11;309.97
HU321;2018;12;535.94
HU321;2019;1;596.74
HU321;2019;2;396
HU321;2019;3;289.82
HU321;2019;4;140.57
HU321;2019;5;81.76
HU321;2019;6;0
HU321;2019;7;0
HU321;2019;8;0
HU321;2019;9;34.46
HU321;2019;10;125.29
HU321;2019;11;234.61
HU321;2019;12;447.91
HU321;2020;1;594.5
HU321;2020;2;376.67
HU321;2020;3;334.16
HU321;2020;4;198.78
HU321;2020;5;95.78
HU321;2020;6;8.14
HU321;2020;7;0
HU321;2020;8;0
HU321;2020;9;20.53
HU321;2020;10;157.14
HU321;2020;11;382.94
HU321;2020;12;419.1
HU322;2020;9;19.45
HU322;2020;10;158.94
HU322;2020;11;382.89
HU322;2020;12;430.95
HU331;2019;11;252.16
HU331;2019;12;431.82
HU331;2020;1;557.42
HU331;2020;2;339.63
HU331;2020;3;331.97
HU331;2020;4;176.14
HU331;2020;5;74.4
HU331;2020;6;.61
HU331;2020;7;0
HU331;2020;8;0
HU331;2020;9;23.84
HU331;2020;10;167.27
HU331;2020;11;366.05
HU331;2020;12;432.54
ITC11;2020;6;61.38
ITC11;2020;7;18.19
ITC11;2020;8;20.16
ITC11;2020;9;69.49
ITC11;2020;10;228.62
ITC11;2020;11;313.12
ITC11;2020;12;492.32
ITC13;2014;1;436.01
ITC13;2014;2;361.63
ITC13;2014;3;253.15
ITC13;2014;4;126.79
ITC13;2014;5;65.89
ITC13;2014;6;3.03
ITC13;2014;7;.14
ITC13;2014;8;1.62
ITC13;2014;9;10.53
ITC13;2014;10;91.26
ITC13;2014;11;258.03
ITC13;2014;12;392.9
ITC13;2015;1;429.36
ITC13;2015;2;401.43
ITC13;2015;3;293.3
ITC13;2015;4;154.63
ITC13;2015;5;34.73
ITC13;2015;6;.13
ITC13;2015;7;.01
ITC13;2015;8;1.58
ITC13;2015;9;26.48
ITC13;2015;10;173.48
ITC13;2015;11;276.15
ITC13;2015;12;412.47
ITC13;2016;1;467.61
ITC13;2016;2;372.9
ITC13;2016;3;317.62
ITC13;2016;4;147.34
ITC13;2016;5;77.22
ITC13;2016;6;5.98
ITC13;2016;7;.03
ITC13;2016;8;.05
ITC13;2016;9;4.56
ITC13;2016;10;187.82
ITC13;2016;11;319.18
ITC13;2016;12;403.75
ITC13;2017;1;526.55
ITC13;2017;2;359.32
ITC13;2017;3;227.96
ITC13;2017;4;151.45
ITC13;2017;5;73.49
ITC13;2017;6;.08
ITC13;2017;7;.03
ITC13;2017;8;1.41
ITC13;2017;9;30.18
ITC13;2017;10;94.55
ITC13;2017;11;321.45
ITC13;2017;12;491.18
ITC13;2018;1;406.74
ITC13;2018;2;440.04
ITC13;2018;3;370.08
ITC13;2018;4;122.09
ITC13;2018;5;40.31
ITC13;2018;6;.11
ITC13;2018;7;.02
ITC13;2018;8;.03
ITC13;2018;9;9.38
ITC13;2018;10;82.63
ITC13;2018;11;281.21
ITC13;2018;12;431.3
ITC13;2019;1;470.3
ITC13;2019;2;339.53
ITC13;2019;3;265.35
ITC13;2019;4;185.45
ITC13;2019;5;113.97
ITC13;2019;6;.07
ITC13;2019;7;.03
ITC13;2019;8;.03
ITC13;2019;9;14.16
ITC13;2019;10;98.62
ITC13;2019;11;312.73
ITC13;2019;12;396.18
ITC13;2020;1;424.17
ITC13;2020;2;315.32
ITC13;2020;3;315.01
ITC13;2020;4;143.45
ITC13;2020;5;29.07
ITC13;2020;6;8.03
ITC13;2020;7;.06
ITC13;2020;8;.05
ITC13;2020;9;19.62
ITC13;2020;10;181.14
ITC13;2020;11;289.42
ITC13;2020;12;441.82
